
==================================================
🚀 TRAINING GRPO CON GIUDICE QWEN-0.5B (Security Domain)
==================================================
🔄 Avvio training GRPO...
{'loss': -0.0702, 'grad_norm': 0.65625, 'learning_rate': 9.959999999999999e-07, 'num_tokens': 10307.0, 'completions/mean_length': 87.775, 'completions/min_length': 64.6, 'completions/max_length': 127.4, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 87.775, 'completions/min_terminated_length': 64.6, 'completions/max_terminated_length': 127.4, 'rewards/lazy_penalty_reward/mean': 0.0, 'rewards/lazy_penalty_reward/std': 0.0, 'rewards/strict_format_and_content_reward/mean': 1.6, 'rewards/strict_format_and_content_reward/std': 0.887174105644226, 'rewards/semantic_consistency_reward/mean': 0.03999999761581421, 'rewards/semantic_consistency_reward/std': 0.08944271802902222, 'rewards/conditional_perplexity_reward/mean': 0.2033346951007843, 'rewards/conditional_perplexity_reward/std': 0.07305933460593224, 'reward': 1.843334674835205, 'reward_std': 0.9274021066725254, 'frac_reward_zero_std': 0.0, 'entropy': 1.5574040800333022, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 29.92460222002119, 'epoch': 0.01}
{'loss': -0.03, 'grad_norm': 0.68359375, 'learning_rate': 8.91e-07, 'num_tokens': 229187.0, 'completions/mean_length': 91.15, 'completions/min_length': 59.4, 'completions/max_length': 130.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 91.15, 'completions/min_terminated_length': 59.4, 'completions/max_terminated_length': 130.0, 'rewards/lazy_penalty_reward/mean': -0.25, 'rewards/lazy_penalty_reward/std': 0.7071068286895752, 'rewards/strict_format_and_content_reward/mean': 1.7, 'rewards/strict_format_and_content_reward/std': 0.8485280990600585, 'rewards/semantic_consistency_reward/mean': 0.2649999916553497, 'rewards/semantic_consistency_reward/std': 0.14525269269943236, 'rewards/conditional_perplexity_reward/mean': 0.22350435256958007, 'rewards/conditional_perplexity_reward/std': 0.07859131991863251, 'reward': 1.9385043501853942, 'reward_std': 1.7141448974609375, 'frac_reward_zero_std': 0.0, 'entropy': 1.548005175590515, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 29.508664840087295, 'epoch': 0.22}
{'loss': 0.059, 'grad_norm': 0.765625, 'learning_rate': 8.86e-07, 'num_tokens': 240193.0, 'completions/mean_length': 96.55, 'completions/min_length': 48.2, 'completions/max_length': 156.0, 'completions/clipped_ratio': 0.05, 'completions/mean_terminated_length': 91.52857208251953, 'completions/min_terminated_length': 48.2, 'completions/max_terminated_length': 136.4, 'rewards/lazy_penalty_reward/mean': -0.75, 'rewards/lazy_penalty_reward/std': 1.5782094240188598, 'rewards/strict_format_and_content_reward/mean': 1.1, 'rewards/strict_format_and_content_reward/std': 1.8725846767425538, 'rewards/semantic_consistency_reward/mean': 0.034999996423721313, 'rewards/semantic_consistency_reward/std': 0.27382572889328005, 'rewards/conditional_perplexity_reward/mean': 0.24074256122112275, 'rewards/conditional_perplexity_reward/std': 0.08401571735739707, 'reward': 0.6257425844669342, 'reward_std': 3.213572645187378, 'frac_reward_zero_std': 0.0, 'entropy': 1.4638621360063553, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 34.24688134011812, 'epoch': 0.23}
{'loss': -0.1279, 'grad_norm': 0.71875, 'learning_rate': 8.81e-07, 'num_tokens': 250632.0, 'completions/mean_length': 92.075, 'completions/min_length': 58.2, 'completions/max_length': 154.4, 'completions/clipped_ratio': 0.025, 'completions/mean_terminated_length': 89.12857208251953, 'completions/min_terminated_length': 58.2, 'completions/max_terminated_length': 133.4, 'rewards/lazy_penalty_reward/mean': -0.125, 'rewards/lazy_penalty_reward/std': 0.3535534143447876, 'rewards/strict_format_and_content_reward/mean': 1.65, 'rewards/strict_format_and_content_reward/std': 0.5424810886383057, 'rewards/semantic_consistency_reward/mean': 0.12999999076128005, 'rewards/semantic_consistency_reward/std': 0.4724564075469971, 'rewards/conditional_perplexity_reward/mean': 0.20383962988853455, 'rewards/conditional_perplexity_reward/std': 0.07165855765342713, 'reward': 1.8588395833969116, 'reward_std': 1.3030863285064698, 'frac_reward_zero_std': 0.0, 'entropy': 1.557773047685623, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 34.18195616006851, 'epoch': 0.24}
{'loss': -0.0375, 'grad_norm': 0.69921875, 'learning_rate': 8.76e-07, 'num_tokens': 261218.0, 'completions/mean_length': 96.15, 'completions/min_length': 55.0, 'completions/max_length': 156.4, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 96.15, 'completions/min_terminated_length': 55.0, 'completions/max_terminated_length': 156.4, 'rewards/lazy_penalty_reward/mean': 0.0, 'rewards/lazy_penalty_reward/std': 0.0, 'rewards/strict_format_and_content_reward/mean': 1.675, 'rewards/strict_format_and_content_reward/std': 0.6872260093688964, 'rewards/semantic_consistency_reward/mean': 0.05, 'rewards/semantic_consistency_reward/std': 0.10528872013092042, 'rewards/conditional_perplexity_reward/mean': 0.21191354393959044, 'rewards/conditional_perplexity_reward/std': 0.07894949167966843, 'reward': 1.936913514137268, 'reward_std': 0.8357315018773079, 'frac_reward_zero_std': 0.0, 'entropy': 1.504272347688675, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 35.455270760226995, 'epoch': 0.25}
{'loss': -0.0657, 'grad_norm': 0.70703125, 'learning_rate': 8.71e-07, 'num_tokens': 271803.0, 'completions/mean_length': 88.125, 'completions/min_length': 59.8, 'completions/max_length': 134.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 88.125, 'completions/min_terminated_length': 59.8, 'completions/max_terminated_length': 134.0, 'rewards/lazy_penalty_reward/mean': -0.25, 'rewards/lazy_penalty_reward/std': 0.7071068286895752, 'rewards/strict_format_and_content_reward/mean': 1.675, 'rewards/strict_format_and_content_reward/std': 0.8215600967407226, 'rewards/semantic_consistency_reward/mean': 0.07999999672174454, 'rewards/semantic_consistency_reward/std': 0.29692694544792175, 'rewards/conditional_perplexity_reward/mean': 0.20291545987129211, 'rewards/conditional_perplexity_reward/std': 0.05498430579900741, 'reward': 1.707915449142456, 'reward_std': 1.7498209424316884, 'frac_reward_zero_std': 0.0, 'entropy': 1.5192345768213271, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 29.85241734017618, 'epoch': 0.26}
{'loss': -0.0427, 'grad_norm': 0.73828125, 'learning_rate': 8.659999999999999e-07, 'num_tokens': 282703.0, 'completions/mean_length': 95.1, 'completions/min_length': 63.0, 'completions/max_length': 145.4, 'completions/clipped_ratio': 0.025, 'completions/mean_terminated_length': 92.46428680419922, 'completions/min_terminated_length': 63.0, 'completions/max_terminated_length': 131.8, 'rewards/lazy_penalty_reward/mean': -0.375, 'rewards/lazy_penalty_reward/std': 0.8164634466171264, 'rewards/strict_format_and_content_reward/mean': 1.5, 'rewards/strict_format_and_content_reward/std': 0.9032286047935486, 'rewards/semantic_consistency_reward/mean': -0.020000000298023225, 'rewards/semantic_consistency_reward/std': 0.08141604661941529, 'rewards/conditional_perplexity_reward/mean': 0.2097094863653183, 'rewards/conditional_perplexity_reward/std': 0.059390188008546826, 'reward': 1.314709520339966, 'reward_std': 1.7568074829876423, 'frac_reward_zero_std': 0.0, 'entropy': 1.6044309869408608, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 31.879449599981307, 'epoch': 0.27}
{'loss': -0.0939, 'grad_norm': 0.91796875, 'learning_rate': 8.61e-07, 'num_tokens': 293282.0, 'completions/mean_length': 94.075, 'completions/min_length': 63.0, 'completions/max_length': 152.8, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 94.075, 'completions/min_terminated_length': 63.0, 'completions/max_terminated_length': 152.8, 'rewards/lazy_penalty_reward/mean': 0.0, 'rewards/lazy_penalty_reward/std': 0.0, 'rewards/strict_format_and_content_reward/mean': 1.85, 'rewards/strict_format_and_content_reward/std': 0.4242640495300293, 'rewards/semantic_consistency_reward/mean': 0.0, 'rewards/semantic_consistency_reward/std': 0.0, 'rewards/conditional_perplexity_reward/mean': 0.2005344420671463, 'rewards/conditional_perplexity_reward/std': 0.061557768285274504, 'reward': 2.050534415245056, 'reward_std': 0.4623541422188282, 'frac_reward_zero_std': 0.0, 'entropy': 1.525452633202076, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 33.53053044001572, 'epoch': 0.28}
{'loss': -0.0204, 'grad_norm': 0.6484375, 'learning_rate': 8.559999999999999e-07, 'num_tokens': 303854.0, 'completions/mean_length': 92.3, 'completions/min_length': 54.0, 'completions/max_length': 136.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 92.3, 'completions/min_terminated_length': 54.0, 'completions/max_terminated_length': 136.0, 'rewards/lazy_penalty_reward/mean': -0.375, 'rewards/lazy_penalty_reward/std': 0.8164634466171264, 'rewards/strict_format_and_content_reward/mean': 1.45, 'rewards/strict_format_and_content_reward/std': 1.1081664919853211, 'rewards/semantic_consistency_reward/mean': 0.09499999284744262, 'rewards/semantic_consistency_reward/std': 0.20041247606277465, 'rewards/conditional_perplexity_reward/mean': 0.242424812912941, 'rewards/conditional_perplexity_reward/std': 0.07402398437261581, 'reward': 1.4124247312545777, 'reward_std': 2.0210282251238825, 'frac_reward_zero_std': 0.0, 'entropy': 1.414562638103962, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 30.07734326007776, 'epoch': 0.29}
{'loss': -0.0162, 'grad_norm': 0.73828125, 'learning_rate': 8.51e-07, 'num_tokens': 315432.0, 'completions/mean_length': 96.75, 'completions/min_length': 64.2, 'completions/max_length': 135.6, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 96.75, 'completions/min_terminated_length': 64.2, 'completions/max_terminated_length': 135.6, 'rewards/lazy_penalty_reward/mean': -0.375, 'rewards/lazy_penalty_reward/std': 1.0606602430343628, 'rewards/strict_format_and_content_reward/mean': 1.4, 'rewards/strict_format_and_content_reward/std': 1.3170926094055175, 'rewards/semantic_consistency_reward/mean': 0.06500000059604645, 'rewards/semantic_consistency_reward/std': 0.2204017996788025, 'rewards/conditional_perplexity_reward/mean': 0.25270219445228576, 'rewards/conditional_perplexity_reward/std': 0.08946744129061698, 'reward': 1.3427022099494934, 'reward_std': 2.476723399013281, 'frac_reward_zero_std': 0.0, 'entropy': 1.5374382048845292, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 30.294600300025195, 'epoch': 0.3}
{'loss': 0.029, 'grad_norm': 0.7578125, 'learning_rate': 8.459999999999999e-07, 'num_tokens': 325647.0, 'completions/mean_length': 93.575, 'completions/min_length': 69.0, 'completions/max_length': 135.0, 'completions/clipped_ratio': 0.025, 'completions/mean_terminated_length': 90.69285736083984, 'completions/min_terminated_length': 69.0, 'completions/max_terminated_length': 116.8, 'rewards/lazy_penalty_reward/mean': 0.0, 'rewards/lazy_penalty_reward/std': 0.0, 'rewards/strict_format_and_content_reward/mean': 1.85, 'rewards/strict_format_and_content_reward/std': 0.4242640495300293, 'rewards/semantic_consistency_reward/mean': 0.16999998837709426, 'rewards/semantic_consistency_reward/std': 0.46389787793159487, 'rewards/conditional_perplexity_reward/mean': 0.23456556499004363, 'rewards/conditional_perplexity_reward/std': 0.06636290028691291, 'reward': 2.2545655250549315, 'reward_std': 0.8168368339538574, 'frac_reward_zero_std': 0.0, 'entropy': 1.4249323695898055, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 30.21982437996194, 'epoch': 0.31}
{'loss': 0.0349, 'grad_norm': 0.71484375, 'learning_rate': 8.41e-07, 'num_tokens': 336413.0, 'completions/mean_length': 90.95, 'completions/min_length': 67.0, 'completions/max_length': 131.4, 'completions/clipped_ratio': 0.025, 'completions/mean_terminated_length': 88.33214416503907, 'completions/min_terminated_length': 67.0, 'completions/max_terminated_length': 124.0, 'rewards/lazy_penalty_reward/mean': -0.125, 'rewards/lazy_penalty_reward/std': 0.3535534143447876, 'rewards/strict_format_and_content_reward/mean': 1.475, 'rewards/strict_format_and_content_reward/std': 1.1484243750572205, 'rewards/semantic_consistency_reward/mean': 0.0, 'rewards/semantic_consistency_reward/std': 0.0, 'rewards/conditional_perplexity_reward/mean': 0.21289896667003633, 'rewards/conditional_perplexity_reward/std': 0.05691184476017952, 'reward': 1.5628989934921265, 'reward_std': 1.4887154340744018, 'frac_reward_zero_std': 0.0, 'entropy': 1.5368362665176392, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 29.425642079953104, 'epoch': 0.32}
{'loss': -0.0912, 'grad_norm': 0.73046875, 'learning_rate': 8.359999999999999e-07, 'num_tokens': 346620.0, 'completions/mean_length': 89.375, 'completions/min_length': 56.4, 'completions/max_length': 146.6, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 89.375, 'completions/min_terminated_length': 56.4, 'completions/max_terminated_length': 146.6, 'rewards/lazy_penalty_reward/mean': -0.125, 'rewards/lazy_penalty_reward/std': 0.3535534143447876, 'rewards/strict_format_and_content_reward/mean': 1.775, 'rewards/strict_format_and_content_reward/std': 0.636396074295044, 'rewards/semantic_consistency_reward/mean': 0.16499999165534973, 'rewards/semantic_consistency_reward/std': 0.27069268822669984, 'rewards/conditional_perplexity_reward/mean': 0.20990349352359772, 'rewards/conditional_perplexity_reward/std': 0.0733096681535244, 'reward': 2.0249034762382507, 'reward_std': 1.2254831671714783, 'frac_reward_zero_std': 0.0, 'entropy': 1.6040323108434678, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 33.357941480120644, 'epoch': 0.33}
{'loss': -0.0719, 'grad_norm': 0.71875, 'learning_rate': 8.31e-07, 'num_tokens': 356702.0, 'completions/mean_length': 86.25, 'completions/min_length': 63.6, 'completions/max_length': 119.4, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 86.25, 'completions/min_terminated_length': 63.6, 'completions/max_terminated_length': 119.4, 'rewards/lazy_penalty_reward/mean': -0.25, 'rewards/lazy_penalty_reward/std': 0.7071068286895752, 'rewards/strict_format_and_content_reward/mean': 1.7, 'rewards/strict_format_and_content_reward/std': 0.8485280990600585, 'rewards/semantic_consistency_reward/mean': 0.16499999165534973, 'rewards/semantic_consistency_reward/std': 0.24763659238815308, 'rewards/conditional_perplexity_reward/mean': 0.21707377433776856, 'rewards/conditional_perplexity_reward/std': 0.05248504653573036, 'reward': 1.8320738315582275, 'reward_std': 1.7617433749139308, 'frac_reward_zero_std': 0.0, 'entropy': 1.4116729363799094, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 28.542917319992558, 'epoch': 0.34}
{'loss': -0.0396, 'grad_norm': 0.6875, 'learning_rate': 8.259999999999999e-07, 'num_tokens': 368716.0, 'completions/mean_length': 95.25, 'completions/min_length': 54.0, 'completions/max_length': 130.8, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 95.25, 'completions/min_terminated_length': 54.0, 'completions/max_terminated_length': 130.8, 'rewards/lazy_penalty_reward/mean': -0.125, 'rewards/lazy_penalty_reward/std': 0.3535534143447876, 'rewards/strict_format_and_content_reward/mean': 1.55, 'rewards/strict_format_and_content_reward/std': 1.1262741327285766, 'rewards/semantic_consistency_reward/mean': 0.1549999952316284, 'rewards/semantic_consistency_reward/std': 0.23611029386520385, 'rewards/conditional_perplexity_reward/mean': 0.24665154814720153, 'rewards/conditional_perplexity_reward/std': 0.0899715133011341, 'reward': 1.8266515731811523, 'reward_std': 1.6198864892125129, 'frac_reward_zero_std': 0.0, 'entropy': 1.5144084841012955, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 28.564989379793406, 'epoch': 0.35}
{'loss': 0.0407, 'grad_norm': 0.6484375, 'learning_rate': 8.21e-07, 'num_tokens': 379099.0, 'completions/mean_length': 93.975, 'completions/min_length': 66.8, 'completions/max_length': 136.8, 'completions/clipped_ratio': 0.025, 'completions/mean_terminated_length': 91.16785736083985, 'completions/min_terminated_length': 66.8, 'completions/max_terminated_length': 121.4, 'rewards/lazy_penalty_reward/mean': -0.5, 'rewards/lazy_penalty_reward/std': 1.1700168609619142, 'rewards/strict_format_and_content_reward/mean': 1.475, 'rewards/strict_format_and_content_reward/std': 1.2949423789978027, 'rewards/semantic_consistency_reward/mean': 0.2199999898672104, 'rewards/semantic_consistency_reward/std': 0.3548708140850067, 'rewards/conditional_perplexity_reward/mean': 0.23294480741024018, 'rewards/conditional_perplexity_reward/std': 0.07965948209166526, 'reward': 1.4279447674751282, 'reward_std': 2.6916394591331483, 'frac_reward_zero_std': 0.0, 'entropy': 1.5195805042982102, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 30.17329567996785, 'epoch': 0.36}
{'loss': -0.034, 'grad_norm': 0.70703125, 'learning_rate': 8.159999999999999e-07, 'num_tokens': 390698.0, 'completions/mean_length': 105.975, 'completions/min_length': 62.6, 'completions/max_length': 154.4, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 105.975, 'completions/min_terminated_length': 62.6, 'completions/max_terminated_length': 154.4, 'rewards/lazy_penalty_reward/mean': -0.5, 'rewards/lazy_penalty_reward/std': 1.1700168609619142, 'rewards/strict_format_and_content_reward/mean': 1.325, 'rewards/strict_format_and_content_reward/std': 1.2211814880371095, 'rewards/semantic_consistency_reward/mean': 0.12999999523162842, 'rewards/semantic_consistency_reward/std': 0.40996108055114744, 'rewards/conditional_perplexity_reward/mean': 0.20559818744659425, 'rewards/conditional_perplexity_reward/std': 0.07988837361335754, 'reward': 1.160598134994507, 'reward_std': 2.355355644226074, 'frac_reward_zero_std': 0.0, 'entropy': 1.6895463466644287, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 33.93478333991952, 'epoch': 0.37}
{'loss': -0.0775, 'grad_norm': 0.7578125, 'learning_rate': 8.11e-07, 'num_tokens': 400486.0, 'completions/mean_length': 84.0, 'completions/min_length': 59.0, 'completions/max_length': 123.6, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 84.0, 'completions/min_terminated_length': 59.0, 'completions/max_terminated_length': 123.6, 'rewards/lazy_penalty_reward/mean': -0.125, 'rewards/lazy_penalty_reward/std': 0.3535534143447876, 'rewards/strict_format_and_content_reward/mean': 1.775, 'rewards/strict_format_and_content_reward/std': 0.636396074295044, 'rewards/semantic_consistency_reward/mean': 0.19499999582767485, 'rewards/semantic_consistency_reward/std': 0.3992250204086304, 'rewards/conditional_perplexity_reward/mean': 0.22688277959823608, 'rewards/conditional_perplexity_reward/std': 0.057639102637767795, 'reward': 2.071882700920105, 'reward_std': 1.3443420827388763, 'frac_reward_zero_std': 0.0, 'entropy': 1.4397605121135713, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 27.723868819791825, 'epoch': 0.38}
