Step: 1 - {'loss': 0.0332, 'grad_norm': 1.030318021774292, 'learning_rate': 5e-05, 'num_tokens': 2108.0, 'completions/mean_length': 79.0, 'completions/min_length': 74.0, 'completions/max_length': 84.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 79.0, 'completions/min_terminated_length': 74.0, 'completions/max_terminated_length': 84.0, 'rewards/reward_strict_format_fn/mean': 3.75, 'rewards/reward_strict_format_fn/std': 1.5, 'rewards/reward_accuracy_strict_fn/mean': 7.5, 'rewards/reward_accuracy_strict_fn/std': 9.0, 'rewards/reward_diversity_fn/mean': 0.0, 'rewards/reward_diversity_fn/std': 0.0, 'rewards/reward_semantic_fn/mean': 2.5501444339752197, 'rewards/reward_semantic_fn/std': 1.6113839149475098, 'reward': 13.80014419555664, 'reward_std': 8.191094398498535, 'frac_reward_zero_std': 0.0, 'kl': 0.0, 'entropy': 1.8241576850414276, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 5.634359300049255, 'epoch': 0.0005733944954128441}
Step: 23 - {'loss': -0.0085, 'grad_norm': 0.8719085454940796, 'learning_rate': 4.685714285714286e-05, 'num_tokens': 53276.0, 'completions/mean_length': 107.0, 'completions/min_length': 95.0, 'completions/max_length': 123.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 107.0, 'completions/min_terminated_length': 95.0, 'completions/max_terminated_length': 123.0, 'rewards/reward_strict_format_fn/mean': 4.5, 'rewards/reward_strict_format_fn/std': 0.0, 'rewards/reward_accuracy_strict_fn/mean': 4.75, 'rewards/reward_accuracy_strict_fn/std': 8.845903396606445, 'rewards/reward_diversity_fn/mean': 0.0, 'rewards/reward_diversity_fn/std': 0.0, 'rewards/reward_semantic_fn/mean': 3.725353240966797, 'rewards/reward_semantic_fn/std': 0.4110669791698456, 'reward': 12.975353240966797, 'reward_std': 8.632349967956543, 'frac_reward_zero_std': 0.0, 'kl': 0.007384390861261636, 'entropy': 2.1755140125751495, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 6.529471799993189, 'epoch': 0.013188073394495414}
Step: 24 - {'loss': 0.3413, 'grad_norm': 0.796480655670166, 'learning_rate': 4.671428571428571e-05, 'num_tokens': 55765.0, 'completions/mean_length': 171.25, 'completions/min_length': 81.0, 'completions/max_length': 250.0, 'completions/clipped_ratio': 0.5, 'completions/mean_terminated_length': 92.5, 'completions/min_terminated_length': 81.0, 'completions/max_terminated_length': 104.0, 'rewards/reward_strict_format_fn/mean': -5.25, 'rewards/reward_strict_format_fn/std': 15.755950927734375, 'rewards/reward_accuracy_strict_fn/mean': 5.25, 'rewards/reward_accuracy_strict_fn/std': 8.057087898254395, 'rewards/reward_diversity_fn/mean': 0.0, 'rewards/reward_diversity_fn/std': 0.0, 'rewards/reward_semantic_fn/mean': 1.1729716062545776, 'rewards/reward_semantic_fn/std': 2.51180362701416, 'reward': 1.1729717254638672, 'reward_std': 25.21084213256836, 'frac_reward_zero_std': 0.0, 'kl': 0.005172862904146314, 'entropy': 4.166137933731079, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 12.25758879998466, 'epoch': 0.013761467889908258}
Step: 25 - {'loss': 0.1553, 'grad_norm': 0.6945641040802002, 'learning_rate': 4.6571428571428575e-05, 'num_tokens': 58115.0, 'completions/mean_length': 128.5, 'completions/min_length': 71.0, 'completions/max_length': 250.0, 'completions/clipped_ratio': 0.25, 'completions/mean_terminated_length': 88.0, 'completions/min_terminated_length': 71.0, 'completions/max_terminated_length': 120.0, 'rewards/reward_strict_format_fn/mean': 3.75, 'rewards/reward_strict_format_fn/std': 1.5, 'rewards/reward_accuracy_strict_fn/mean': 4.75, 'rewards/reward_accuracy_strict_fn/std': 8.845903396606445, 'rewards/reward_diversity_fn/mean': 0.0, 'rewards/reward_diversity_fn/std': 0.0, 'rewards/reward_semantic_fn/mean': 3.3978443145751953, 'rewards/reward_semantic_fn/std': 0.2888704240322113, 'reward': 11.897845268249512, 'reward_std': 9.563703536987305, 'frac_reward_zero_std': 0.0, 'kl': 0.010452466667629778, 'entropy': 2.580828368663788, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 12.616277499997523, 'epoch': 0.014334862385321102}
Step: 26 - {'loss': -0.1252, 'grad_norm': 0.5885941386222839, 'learning_rate': 4.642857142857143e-05, 'num_tokens': 60675.0, 'completions/mean_length': 199.0, 'completions/min_length': 83.0, 'completions/max_length': 250.0, 'completions/clipped_ratio': 0.5, 'completions/mean_terminated_length': 148.0, 'completions/min_terminated_length': 83.0, 'completions/max_terminated_length': 213.0, 'rewards/reward_strict_format_fn/mean': 3.75, 'rewards/reward_strict_format_fn/std': 1.5, 'rewards/reward_accuracy_strict_fn/mean': 3.0, 'rewards/reward_accuracy_strict_fn/std': 10.392304420471191, 'rewards/reward_diversity_fn/mean': 0.0, 'rewards/reward_diversity_fn/std': 0.0, 'rewards/reward_semantic_fn/mean': 3.50825834274292, 'rewards/reward_semantic_fn/std': 1.015421748161316, 'reward': 10.258257865905762, 'reward_std': 9.045945167541504, 'frac_reward_zero_std': 0.0, 'kl': 0.005144619499333203, 'entropy': 1.8503965735435486, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 11.982327700039605, 'epoch': 0.014908256880733946}
Step: 27 - {'loss': 0.0454, 'grad_norm': 0.6663430333137512, 'learning_rate': 4.628571428571429e-05, 'num_tokens': 62909.0, 'completions/mean_length': 120.5, 'completions/min_length': 75.0, 'completions/max_length': 250.0, 'completions/clipped_ratio': 0.25, 'completions/mean_terminated_length': 77.33333587646484, 'completions/min_terminated_length': 75.0, 'completions/max_terminated_length': 82.0, 'rewards/reward_strict_format_fn/mean': 3.0, 'rewards/reward_strict_format_fn/std': 1.7320507764816284, 'rewards/reward_accuracy_strict_fn/mean': 3.75, 'rewards/reward_accuracy_strict_fn/std': 5.5, 'rewards/reward_diversity_fn/mean': 0.0, 'rewards/reward_diversity_fn/std': 0.0, 'rewards/reward_semantic_fn/mean': 2.8667263984680176, 'rewards/reward_semantic_fn/std': 1.0012356042861938, 'reward': 9.61672592163086, 'reward_std': 4.512580871582031, 'frac_reward_zero_std': 0.0, 'kl': 0.011983463075011969, 'entropy': 2.5313969552516937, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 11.700469600007636, 'epoch': 0.01548165137614679}
Step: 28 - {'loss': -0.2185, 'grad_norm': 0.6705120205879211, 'learning_rate': 4.6142857142857145e-05, 'num_tokens': 65392.0, 'completions/mean_length': 165.75, 'completions/min_length': 89.0, 'completions/max_length': 250.0, 'completions/clipped_ratio': 0.25, 'completions/mean_terminated_length': 137.6666717529297, 'completions/min_terminated_length': 89.0, 'completions/max_terminated_length': 230.0, 'rewards/reward_strict_format_fn/mean': 2.25, 'rewards/reward_strict_format_fn/std': 4.5, 'rewards/reward_accuracy_strict_fn/mean': 8.0, 'rewards/reward_accuracy_strict_fn/std': 8.0, 'rewards/reward_diversity_fn/mean': 0.0, 'rewards/reward_diversity_fn/std': 0.0, 'rewards/reward_semantic_fn/mean': 2.3456196784973145, 'rewards/reward_semantic_fn/std': 2.2354066371917725, 'reward': 12.595619201660156, 'reward_std': 14.731169700622559, 'frac_reward_zero_std': 0.0, 'kl': 0.013969945255666971, 'entropy': 2.317548781633377, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 11.924819000007119, 'epoch': 0.016055045871559634}
Step: 29 - {'loss': 0.0871, 'grad_norm': 1.0530387163162231, 'learning_rate': 4.600000000000001e-05, 'num_tokens': 67662.0, 'completions/mean_length': 109.5, 'completions/min_length': 84.0, 'completions/max_length': 135.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 109.5, 'completions/min_terminated_length': 84.0, 'completions/max_terminated_length': 135.0, 'rewards/reward_strict_format_fn/mean': 3.75, 'rewards/reward_strict_format_fn/std': 1.5, 'rewards/reward_accuracy_strict_fn/mean': -2.0, 'rewards/reward_accuracy_strict_fn/std': 0.0, 'rewards/reward_diversity_fn/mean': 0.0, 'rewards/reward_diversity_fn/std': 0.0, 'rewards/reward_semantic_fn/mean': 3.375458240509033, 'rewards/reward_semantic_fn/std': 0.9291071891784668, 'reward': 5.125458240509033, 'reward_std': 2.4216020107269287, 'frac_reward_zero_std': 0.0, 'kl': 0.007207736140117049, 'entropy': 2.1228874921798706, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 6.980328000005102, 'epoch': 0.016628440366972478}
Step: 30 - {'loss': -0.2815, 'grad_norm': 0.6907864809036255, 'learning_rate': 4.585714285714286e-05, 'num_tokens': 70135.0, 'completions/mean_length': 176.25, 'completions/min_length': 98.0, 'completions/max_length': 250.0, 'completions/clipped_ratio': 0.5, 'completions/mean_terminated_length': 102.5, 'completions/min_terminated_length': 98.0, 'completions/max_terminated_length': 107.0, 'rewards/reward_strict_format_fn/mean': 1.5, 'rewards/reward_strict_format_fn/std': 0.0, 'rewards/reward_accuracy_strict_fn/mean': 0.75, 'rewards/reward_accuracy_strict_fn/std': 8.057087898254395, 'rewards/reward_diversity_fn/mean': 0.0, 'rewards/reward_diversity_fn/std': 0.0, 'rewards/reward_semantic_fn/mean': 2.9732143878936768, 'rewards/reward_semantic_fn/std': 0.6825195550918579, 'reward': 5.223214149475098, 'reward_std': 8.213879585266113, 'frac_reward_zero_std': 0.0, 'kl': 0.016933678998611867, 'entropy': 2.9046403765678406, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 12.004664300009608, 'epoch': 0.017201834862385322}
Step: 31 - {'loss': -0.4367, 'grad_norm': 0.7995647192001343, 'learning_rate': 4.5714285714285716e-05, 'num_tokens': 72513.0, 'completions/mean_length': 134.5, 'completions/min_length': 64.0, 'completions/max_length': 250.0, 'completions/clipped_ratio': 0.25, 'completions/mean_terminated_length': 96.0, 'completions/min_terminated_length': 64.0, 'completions/max_terminated_length': 134.0, 'rewards/reward_strict_format_fn/mean': 3.75, 'rewards/reward_strict_format_fn/std': 1.5, 'rewards/reward_accuracy_strict_fn/mean': 6.5, 'rewards/reward_accuracy_strict_fn/std': 6.350852966308594, 'rewards/reward_diversity_fn/mean': 0.0, 'rewards/reward_diversity_fn/std': 0.0, 'rewards/reward_semantic_fn/mean': 2.9512882232666016, 'rewards/reward_semantic_fn/std': 0.6625000238418579, 'reward': 13.201288223266602, 'reward_std': 5.522166728973389, 'frac_reward_zero_std': 0.0, 'kl': 0.014763668994419277, 'entropy': 2.1978516578674316, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 11.82746409997344, 'epoch': 0.017775229357798166}
Step: 32 - {'loss': -0.0908, 'grad_norm': 0.737987220287323, 'learning_rate': 4.557142857142858e-05, 'num_tokens': 74763.0, 'completions/mean_length': 122.5, 'completions/min_length': 83.0, 'completions/max_length': 190.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 122.5, 'completions/min_terminated_length': 83.0, 'completions/max_terminated_length': 190.0, 'rewards/reward_strict_format_fn/mean': 4.5, 'rewards/reward_strict_format_fn/std': 0.0, 'rewards/reward_accuracy_strict_fn/mean': 6.5, 'rewards/reward_accuracy_strict_fn/std': 6.350852966308594, 'rewards/reward_diversity_fn/mean': 0.0, 'rewards/reward_diversity_fn/std': 0.0, 'rewards/reward_semantic_fn/mean': 3.629984140396118, 'rewards/reward_semantic_fn/std': 0.21955184638500214, 'reward': 14.629984855651855, 'reward_std': 6.414185523986816, 'frac_reward_zero_std': 0.0, 'kl': 0.006805261131376028, 'entropy': 1.7623073756694794, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 9.084708200010937, 'epoch': 0.01834862385321101}
Step: 33 - {'loss': 0.3251, 'grad_norm': 0.9322603344917297, 'learning_rate': 4.542857142857143e-05, 'num_tokens': 77224.0, 'completions/mean_length': 151.25, 'completions/min_length': 102.0, 'completions/max_length': 250.0, 'completions/clipped_ratio': 0.25, 'completions/mean_terminated_length': 118.33333587646484, 'completions/min_terminated_length': 102.0, 'completions/max_terminated_length': 149.0, 'rewards/reward_strict_format_fn/mean': -1.5, 'rewards/reward_strict_format_fn/std': 8.485280990600586, 'rewards/reward_accuracy_strict_fn/mean': -0.75, 'rewards/reward_accuracy_strict_fn/std': 3.5, 'rewards/reward_diversity_fn/mean': 0.0, 'rewards/reward_diversity_fn/std': 0.0, 'rewards/reward_semantic_fn/mean': 1.5439519882202148, 'rewards/reward_semantic_fn/std': 2.2155051231384277, 'reward': -0.7060480117797852, 'reward_std': 8.697746276855469, 'frac_reward_zero_std': 0.0, 'kl': 0.006272421684116125, 'entropy': 2.6366912126541138, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 12.00173309998354, 'epoch': 0.018922018348623854}
Step: 34 - {'loss': 0.2467, 'grad_norm': 0.7997326850891113, 'learning_rate': 4.528571428571429e-05, 'num_tokens': 79595.0, 'completions/mean_length': 141.75, 'completions/min_length': 89.0, 'completions/max_length': 250.0, 'completions/clipped_ratio': 0.25, 'completions/mean_terminated_length': 105.66667175292969, 'completions/min_terminated_length': 89.0, 'completions/max_terminated_length': 122.0, 'rewards/reward_strict_format_fn/mean': 2.0, 'rewards/reward_strict_format_fn/std': 3.316624879837036, 'rewards/reward_accuracy_strict_fn/mean': 9.0, 'rewards/reward_accuracy_strict_fn/std': 0.0, 'rewards/reward_diversity_fn/mean': 0.0, 'rewards/reward_diversity_fn/std': 0.0, 'rewards/reward_semantic_fn/mean': 3.495316982269287, 'rewards/reward_semantic_fn/std': 1.0173388719558716, 'reward': 14.495317459106445, 'reward_std': 3.5368778705596924, 'frac_reward_zero_std': 0.0, 'kl': 0.010976962163113058, 'entropy': 2.1176922023296356, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 11.91819690002012, 'epoch': 0.0194954128440367}
Step: 35 - {'loss': 0.1939, 'grad_norm': 0.7424798607826233, 'learning_rate': 4.514285714285714e-05, 'num_tokens': 82093.0, 'completions/mean_length': 175.5, 'completions/min_length': 117.0, 'completions/max_length': 250.0, 'completions/clipped_ratio': 0.25, 'completions/mean_terminated_length': 150.6666717529297, 'completions/min_terminated_length': 117.0, 'completions/max_terminated_length': 182.0, 'rewards/reward_strict_format_fn/mean': 4.5, 'rewards/reward_strict_format_fn/std': 0.0, 'rewards/reward_accuracy_strict_fn/mean': 1.0, 'rewards/reward_accuracy_strict_fn/std': 0.0, 'rewards/reward_diversity_fn/mean': 0.0, 'rewards/reward_diversity_fn/std': 0.0, 'rewards/reward_semantic_fn/mean': 3.607407569885254, 'rewards/reward_semantic_fn/std': 0.40948960185050964, 'reward': 9.107407569885254, 'reward_std': 0.40949007868766785, 'frac_reward_zero_std': 0.0, 'kl': 0.006595647661015391, 'entropy': 2.1134085953235626, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 11.888117800001055, 'epoch': 0.020068807339449542}
Step: 36 - {'loss': 0.0378, 'grad_norm': 0.5379530191421509, 'learning_rate': 4.5e-05, 'num_tokens': 84893.0, 'completions/mean_length': 232.0, 'completions/min_length': 196.0, 'completions/max_length': 250.0, 'completions/clipped_ratio': 0.5, 'completions/mean_terminated_length': 214.0, 'completions/min_terminated_length': 196.0, 'completions/max_terminated_length': 232.0, 'rewards/reward_strict_format_fn/mean': 3.0, 'rewards/reward_strict_format_fn/std': 1.7320507764816284, 'rewards/reward_accuracy_strict_fn/mean': 9.0, 'rewards/reward_accuracy_strict_fn/std': 0.0, 'rewards/reward_diversity_fn/mean': 0.0, 'rewards/reward_diversity_fn/std': 0.0, 'rewards/reward_semantic_fn/mean': 2.7460360527038574, 'rewards/reward_semantic_fn/std': 0.8704696297645569, 'reward': 14.746036529541016, 'reward_std': 2.5965094566345215, 'frac_reward_zero_std': 0.0, 'kl': 0.008047229086514562, 'entropy': 4.3209055960178375, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 12.124209100031294, 'epoch': 0.020642201834862386}
Step: 37 - {'loss': 0.3033, 'grad_norm': 0.6847782731056213, 'learning_rate': 4.485714285714286e-05, 'num_tokens': 87304.0, 'completions/mean_length': 157.75, 'completions/min_length': 76.0, 'completions/max_length': 250.0, 'completions/clipped_ratio': 0.25, 'completions/mean_terminated_length': 127.0, 'completions/min_terminated_length': 76.0, 'completions/max_terminated_length': 218.0, 'rewards/reward_strict_format_fn/mean': 3.0, 'rewards/reward_strict_format_fn/std': 3.0, 'rewards/reward_accuracy_strict_fn/mean': -2.0, 'rewards/reward_accuracy_strict_fn/std': 0.0, 'rewards/reward_diversity_fn/mean': 0.0, 'rewards/reward_diversity_fn/std': 0.0, 'rewards/reward_semantic_fn/mean': 2.312643051147461, 'rewards/reward_semantic_fn/std': 2.2153446674346924, 'reward': 3.31264328956604, 'reward_std': 5.211365222930908, 'frac_reward_zero_std': 0.0, 'kl': 0.008117162447888404, 'entropy': 3.038316994905472, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 11.694667900010245, 'epoch': 0.02121559633027523}
Step: 38 - {'loss': -0.0067, 'grad_norm': 0.7448291778564453, 'learning_rate': 4.471428571428571e-05, 'num_tokens': 89725.0, 'completions/mean_length': 163.25, 'completions/min_length': 101.0, 'completions/max_length': 250.0, 'completions/clipped_ratio': 0.25, 'completions/mean_terminated_length': 134.33334350585938, 'completions/min_terminated_length': 101.0, 'completions/max_terminated_length': 190.0, 'rewards/reward_strict_format_fn/mean': 1.5, 'rewards/reward_strict_format_fn/std': 4.242640495300293, 'rewards/reward_accuracy_strict_fn/mean': 6.5, 'rewards/reward_accuracy_strict_fn/std': 6.350852966308594, 'rewards/reward_diversity_fn/mean': 0.0, 'rewards/reward_diversity_fn/std': 0.0, 'rewards/reward_semantic_fn/mean': 3.2741966247558594, 'rewards/reward_semantic_fn/std': 0.8663219809532166, 'reward': 11.27419662475586, 'reward_std': 6.2432074546813965, 'frac_reward_zero_std': 0.0, 'kl': 0.02311358693987131, 'entropy': 2.131025016307831, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 11.786806200019782, 'epoch': 0.021788990825688075}
Step: 39 - {'loss': 0.2292, 'grad_norm': 0.9209895730018616, 'learning_rate': 4.4571428571428574e-05, 'num_tokens': 91995.0, 'completions/mean_length': 120.5, 'completions/min_length': 76.0, 'completions/max_length': 199.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 120.5, 'completions/min_terminated_length': 76.0, 'completions/max_terminated_length': 199.0, 'rewards/reward_strict_format_fn/mean': 2.25, 'rewards/reward_strict_format_fn/std': 2.872281312942505, 'rewards/reward_accuracy_strict_fn/mean': 4.75, 'rewards/reward_accuracy_strict_fn/std': 8.845903396606445, 'rewards/reward_diversity_fn/mean': 0.0, 'rewards/reward_diversity_fn/std': 0.0, 'rewards/reward_semantic_fn/mean': 2.6190476417541504, 'rewards/reward_semantic_fn/std': 0.7407785654067993, 'reward': 9.619047164916992, 'reward_std': 12.378663063049316, 'frac_reward_zero_std': 0.0, 'kl': 0.011190253542736173, 'entropy': 2.580262690782547, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 9.658768599998439, 'epoch': 0.02236238532110092}
Step: 40 - {'loss': 0.1089, 'grad_norm': 0.5814324021339417, 'learning_rate': 4.442857142857143e-05, 'num_tokens': 94665.0, 'completions/mean_length': 196.5, 'completions/min_length': 114.0, 'completions/max_length': 250.0, 'completions/clipped_ratio': 0.5, 'completions/mean_terminated_length': 143.0, 'completions/min_terminated_length': 114.0, 'completions/max_terminated_length': 172.0, 'rewards/reward_strict_format_fn/mean': 3.75, 'rewards/reward_strict_format_fn/std': 1.5, 'rewards/reward_accuracy_strict_fn/mean': 6.5, 'rewards/reward_accuracy_strict_fn/std': 6.350852966308594, 'rewards/reward_diversity_fn/mean': 0.0, 'rewards/reward_diversity_fn/std': 0.0, 'rewards/reward_semantic_fn/mean': 3.455012798309326, 'rewards/reward_semantic_fn/std': 0.06554583460092545, 'reward': 13.705013275146484, 'reward_std': 5.636844635009766, 'frac_reward_zero_std': 0.0, 'kl': 0.009741135290823877, 'entropy': 3.3586275577545166, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 12.236577400006354, 'epoch': 0.022935779816513763}
